epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
54,1367.12,1.15128,0.68017,0.95202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57085,0.52156,0.51794,0.31406,1.3356,0.80583,0.98476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31406,0.00838141,0.00838141,0.00838141
55,1390.06,1.15967,0.67657,0.95814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58551,0.51289,0.51665,0.32193,1.2805,0.80514,0.98075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32193,0.00832349,0.00832349,0.00832349
56,1411.87,1.15782,0.6833,0.95618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54628,0.49906,0.49593,0.30999,1.28247,0.82,0.97143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30999,0.00826477,0.00826477,0.00826477
57,1433.49,1.15217,0.67193,0.94986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58182,0.49811,0.5068,0.31107,1.28931,0.80655,0.97578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31107,0.00820525,0.00820525,0.00820525
58,1457.3,1.13894,0.66325,0.94736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57866,0.51319,0.5189,0.3218,1.28593,0.796,0.97478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3218,0.00814495,0.00814495,0.00814495
59,1481.31,1.13737,0.66399,0.9523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56136,0.51228,0.50673,0.31387,1.26969,0.80099,0.97122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31387,0.00808389,0.00808389,0.00808389
60,1505.95,1.14091,0.66565,0.95023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60152,0.51641,0.5308,0.33172,1.27789,0.78403,0.97602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33172,0.00802208,0.00802208,0.00802208
61,1526.95,1.12786,0.65457,0.94267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58835,0.51498,0.5242,0.32601,1.27964,0.78733,0.97541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32601,0.00795954,0.00795954,0.00795954
62,1546.01,1.1435,0.65916,0.94909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57459,0.53585,0.52652,0.3323,1.27205,0.79404,0.96991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3323,0.00789628,0.00789628,0.00789628
63,1566.42,1.13776,0.66192,0.94909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58276,0.52283,0.52268,0.32708,1.2645,0.8013,0.9682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32708,0.00783231,0.00783231,0.00783231
64,1588.23,1.14418,0.6621,0.95187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56582,0.53711,0.52491,0.32712,1.27841,0.79582,0.97161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32712,0.00776766,0.00776766,0.00776766
65,1610.85,1.12831,0.66187,0.95272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58651,0.51761,0.51557,0.32637,1.26152,0.78723,0.97009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32637,0.00770234,0.00770234,0.00770234
66,1636.19,1.12942,0.65106,0.94432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5928,0.51895,0.51922,0.32587,1.26752,0.7936,0.97272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32587,0.00763637,0.00763637,0.00763637
67,1655.87,1.13062,0.65144,0.94684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57586,0.50428,0.5104,0.31992,1.26631,0.79464,0.96834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31992,0.00756976,0.00756976,0.00756976
68,1676.92,1.1204,0.6458,0.94425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58452,0.51614,0.52436,0.32534,1.29037,0.79212,0.97201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32534,0.00750252,0.00750252,0.00750252
69,1699.7,1.13897,0.66242,0.94746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58609,0.51118,0.51587,0.32351,1.26783,0.79926,0.97109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32351,0.00743468,0.00743468,0.00743468
70,1719.55,1.11494,0.64477,0.94045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57539,0.5221,0.52239,0.32754,1.27044,0.78229,0.97101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32754,0.00736625,0.00736625,0.00736625
71,1738.89,1.12861,0.65907,0.94654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58904,0.51801,0.52385,0.33117,1.25451,0.79727,0.96757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33117,0.00729725,0.00729725,0.00729725
