epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,18318.1,1.42774,0.69607,0.91383,0.88847,0.85969,0.8826,0.53438,1.31877,0.60637,0.88649,0.0289356,0.0096452,0.0289356,0.0096452,0.0289356,0.0096452,0.0289356,0.0096452
99,18508.3,1.43527,0.70161,0.91611,0.88815,0.85842,0.88117,0.53443,1.31744,0.60557,0.88623,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
100,18698.6,1.42263,0.69745,0.91521,0.88987,0.85968,0.88277,0.53495,1.3162,0.60501,0.88589,0.0288918,0.00963061,0.0288918,0.00963061,0.0288918,0.00963061,0.0288918,0.00963061
101,18884.3,1.43241,0.69521,0.91139,0.88959,0.85903,0.88318,0.5351,1.31536,0.60464,0.88556,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
102,19059.1,1.42979,0.69938,0.91276,0.8889,0.85878,0.88282,0.53586,1.31431,0.60404,0.88534,0.0288472,0.00961573,0.0288472,0.00961573,0.0288472,0.00961573,0.0288472,0.00961573
103,19241.2,1.41497,0.69412,0.9096,0.88991,0.85928,0.88329,0.53655,1.31265,0.60335,0.8851,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
104,19434.5,1.41742,0.68883,0.90998,0.89024,0.85898,0.88389,0.53686,1.3118,0.60257,0.88479,0.0288017,0.00960057,0.0288017,0.00960057,0.0288017,0.00960057,0.0288017,0.00960057
105,19614.5,1.41704,0.68797,0.9087,0.88992,0.86041,0.88413,0.53771,1.31015,0.60182,0.88448,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
106,19788,1.40991,0.68764,0.91184,0.89097,0.85948,0.884,0.53798,1.30878,0.60099,0.88425,0.0287554,0.00958513,0.0287554,0.00958513,0.0287554,0.00958513,0.0287554,0.00958513
107,19968.2,1.42139,0.6875,0.91114,0.89188,0.86115,0.88551,0.53914,1.30775,0.60015,0.88408,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
108,20158.2,1.41741,0.68746,0.90725,0.89146,0.86026,0.88507,0.53869,1.30664,0.59915,0.88375,0.0287082,0.00956941,0.0287082,0.00956941,0.0287082,0.00956941,0.0287082,0.00956941
