epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
60,9049.85,1.97675,1.16417,1.06149,1.63563,0.84094,0.96282,1.58739,1.20918,0.16072,0.2175,0,0.60098,0.563359,0.570502,0.325981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
61,9201.39,1.96975,1.15062,1.06035,1.62229,0.83394,0.96088,1.59141,1.2064,0.17549,0.20952,0,0.598293,0.566258,0.571852,0.327783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
62,9352.57,1.9547,1.14473,1.0536,1.63025,0.83663,0.96244,1.54514,1.15903,0.17076,0.21536,0,0.600912,0.565579,0.574942,0.329703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
63,9503.77,1.95902,1.14354,1.05204,1.622,0.83536,0.95652,1.55814,1.17565,0.16936,0.21313,0,0.597526,0.569594,0.576026,0.332306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
64,9654.55,1.96022,1.14607,1.0513,1.62019,0.83482,0.95317,1.57422,1.20068,0.16101,0.21254,0,0.596921,0.573403,0.578489,0.334159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
65,9805.6,1.94242,1.12958,1.05186,1.60585,0.82166,0.95357,1.49655,1.14183,0.1589,0.19582,0,0.601772,0.573652,0.578694,0.335993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
66,9956.67,1.94701,1.14261,1.05242,1.61607,0.82638,0.95225,1.50976,1.13762,0.16689,0.20526,0,0.600914,0.578211,0.580631,0.337731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886
67,10106.5,1.94647,1.13357,1.0507,1.61067,0.82614,0.95333,1.52591,1.15248,0.15972,0.21371,0,0.603658,0.578783,0.581652,0.339295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
68,10257,1.93706,1.12464,1.0453,1.5994,0.82238,0.95143,1.52151,1.13889,0.16934,0.21329,0,0.605753,0.578509,0.581936,0.339981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033
69,10408.3,1.94081,1.12164,1.04231,1.61369,0.81997,0.94916,1.49324,1.11684,0.17087,0.20553,0,0.613035,0.576944,0.583419,0.34106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
70,10559.4,1.92239,1.11145,1.04529,1.60157,0.81858,0.95205,1.49967,1.13107,0.16862,0.19998,0,0.610399,0.57953,0.584795,0.341465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075
71,10709.9,1.91794,1.10811,1.0379,1.59992,0.81542,0.94952,1.50015,1.12801,0.1648,0.20735,0,0.611048,0.581845,0.587528,0.343553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
72,10862.2,1.91353,1.10374,1.03968,1.58442,0.80556,0.94763,1.51331,1.15019,0.16338,0.19974,0,0.609239,0.582223,0.588998,0.344443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013
