epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
189,9090.12,1.70256,0.95537,0.97633,0,0,0,0,0,0,3.12521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70733,0.62083,0.64691,0.38784,1.66386,0.84202,0.9638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38784,0.00551584,0.00551584,0.00551584
190,9137.5,1.69692,0.94981,0.97785,0,0,0,0,0,0,3.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70576,0.6226,0.648,0.38883,1.66139,0.84064,0.96313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38883,0.00547712,0.00547712,0.00547712
191,9184.26,1.7148,0.95604,0.97222,0,0,0,0,0,0,3.11846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70831,0.62392,0.64926,0.38925,1.65962,0.83903,0.96247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38925,0.00543837,0.00543837,0.00543837
192,9233.02,1.70212,0.95079,0.96568,0,0,0,0,0,0,3.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70756,0.62508,0.65016,0.39006,1.65736,0.83766,0.96178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39006,0.0053996,0.0053996,0.0053996
193,9279.63,1.68882,0.95064,0.97031,0,0,0,0,0,0,3.09851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70795,0.62592,0.6515,0.39089,1.6552,0.83624,0.96125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39089,0.00536081,0.00536081,0.00536081
194,9326.18,1.70996,0.95336,0.9752,0,0,0,0,0,0,3.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71073,0.62619,0.6531,0.39156,1.65323,0.83433,0.96061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39156,0.005322,0.005322,0.005322
195,9378,1.69273,0.94622,0.96944,0,0,0,0,0,0,3.11361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70962,0.62726,0.65367,0.39228,1.65099,0.83317,0.96001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39228,0.00528318,0.00528318,0.00528318
196,9428.04,1.70208,0.94796,0.97243,0,0,0,0,0,0,3.10367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71097,0.62695,0.65342,0.3925,1.64938,0.83211,0.95949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3925,0.00524434,0.00524434,0.00524434
197,9475.87,1.70045,0.94771,0.96508,0,0,0,0,0,0,3.10384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71392,0.62766,0.65469,0.39329,1.6468,0.83045,0.95897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39329,0.00520548,0.00520548,0.00520548
198,9523.48,1.69784,0.94241,0.97106,0,0,0,0,0,0,3.09791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71498,0.62818,0.65577,0.39373,1.64468,0.82907,0.95841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39373,0.00516662,0.00516662,0.00516662
199,9570.79,1.68733,0.93503,0.96725,0,0,0,0,0,0,3.10628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71471,0.62912,0.65605,0.39452,1.64251,0.82751,0.95775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39452,0.00512775,0.00512775,0.00512775
200,9617.92,1.68656,0.94541,0.96691,0,0,0,0,0,0,3.11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7151,0.62916,0.65669,0.39501,1.64077,0.82642,0.95736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39501,0.00508888,0.00508888,0.00508888
201,9664.75,1.68659,0.93424,0.96708,0,0,0,0,0,0,3.09616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7191,0.63004,0.65777,0.39541,1.63894,0.82477,0.95665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39541,0.00505,0.00505,0.00505
202,9714.83,1.67087,0.92686,0.96612,0,0,0,0,0,0,3.10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7188,0.63083,0.65749,0.39624,1.63667,0.8231,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39624,0.00501112,0.00501112,0.00501112
203,9764.27,1.66732,0.93325,0.96819,0,0,0,0,0,0,3.08648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71977,0.63096,0.65855,0.39725,1.63447,0.8217,0.95546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39725,0.00497225,0.00497225,0.00497225
204,9810.99,1.67294,0.92524,0.96392,0,0,0,0,0,0,3.08702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72086,0.63144,0.6593,0.39795,1.63255,0.82008,0.95482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39795,0.00493338,0.00493338,0.00493338
205,9857.34,1.65696,0.91707,0.96118,0,0,0,0,0,0,3.09989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71888,0.63298,0.65925,0.39842,1.63051,0.8189,0.9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39842,0.00489452,0.00489452,0.00489452
206,9906.12,1.66549,0.92807,0.96695,0,0,0,0,0,0,3.08715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71604,0.63333,0.65891,0.39912,1.62838,0.81714,0.95367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39912,0.00485566,0.00485566,0.00485566
207,9954.6,1.65189,0.91283,0.9617,0,0,0,0,0,0,3.08712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71839,0.63525,0.66088,0.39978,1.62642,0.81594,0.95305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39978,0.00481682,0.00481682,0.00481682
208,10001.3,1.6691,0.91964,0.96133,0,0,0,0,0,0,3.0984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72113,0.6362,0.66233,0.40043,1.62449,0.81469,0.95249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40043,0.004778,0.004778,0.004778
209,10048.3,1.66084,0.91137,0.95685,0,0,0,0,0,0,3.07853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72294,0.63561,0.66286,0.40123,1.62253,0.81344,0.95199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40123,0.00473919,0.00473919,0.00473919
210,10095.4,1.6585,0.91722,0.96277,0,0,0,0,0,0,3.08982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72335,0.63744,0.66396,0.40188,1.62059,0.8122,0.95144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40188,0.0047004,0.0047004,0.0047004
211,10141.4,1.65668,0.9197,0.96524,0,0,0,0,0,0,3.08811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7241,0.63763,0.66399,0.40206,1.61877,0.81124,0.95086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40206,0.00466163,0.00466163,0.00466163
212,10188.7,1.65198,0.90546,0.95805,0,0,0,0,0,0,3.07596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72495,0.63855,0.66527,0.4027,1.61674,0.80971,0.95032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4027,0.00462288,0.00462288,0.00462288
213,10235.3,1.66109,0.90589,0.9585,0,0,0,0,0,0,3.09086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72729,0.63791,0.66571,0.40374,1.61486,0.80857,0.9498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40374,0.00458416,0.00458416,0.00458416
214,10283.9,1.63533,0.90135,0.95782,0,0,0,0,0,0,3.09342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72904,0.63799,0.66673,0.40402,1.61315,0.80749,0.94926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40402,0.00454547,0.00454547,0.00454547
215,10331.8,1.64448,0.90938,0.95577,0,0,0,0,0,0,3.09482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72828,0.63861,0.66735,0.40502,1.61097,0.80616,0.94853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40502,0.00450682,0.00450682,0.00450682
216,10378.3,1.64669,0.90658,0.95376,0,0,0,0,0,0,3.09983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72893,0.63937,0.66884,0.4056,1.60814,0.80465,0.94794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4056,0.00446819,0.00446819,0.00446819
217,10424.7,1.63147,0.89571,0.95849,0,0,0,0,0,0,3.08371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72837,0.63922,0.66911,0.40636,1.60654,0.80321,0.94738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40636,0.0044296,0.0044296,0.0044296
218,10470.9,1.63204,0.89368,0.95111,0,0,0,0,0,0,3.08344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73146,0.63841,0.6694,0.40704,1.60404,0.80159,0.94685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40704,0.00439105,0.00439105,0.00439105
219,10517.3,1.65001,0.90412,0.95107,0,0,0,0,0,0,3.08821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73235,0.63923,0.67084,0.40792,1.60149,0.7996,0.94622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40792,0.00435254,0.00435254,0.00435254
220,10563.8,1.63428,0.89313,0.95741,0,0,0,0,0,0,3.09606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73245,0.64011,0.67175,0.40816,1.60003,0.7982,0.94586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40816,0.00431407,0.00431407,0.00431407
221,10609.8,1.61513,0.88743,0.95403,0,0,0,0,0,0,3.08798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73364,0.64039,0.67281,0.40847,1.59802,0.7968,0.94528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40847,0.00427565,0.00427565,0.00427565
222,10657.4,1.63176,0.89317,0.95212,0,0,0,0,0,0,3.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73368,0.64048,0.67259,0.40895,1.596,0.79534,0.94489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40895,0.00423728,0.00423728,0.00423728
223,10703.4,1.61756,0.88799,0.95339,0,0,0,0,0,0,3.09581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73354,0.64154,0.67351,0.4093,1.59436,0.79422,0.94442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4093,0.00419895,0.00419895,0.00419895
224,10750.5,1.60837,0.87801,0.94924,0,0,0,0,0,0,3.08749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73603,0.64182,0.67453,0.40989,1.59215,0.79268,0.94395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40989,0.00416068,0.00416068,0.00416068
225,10797.4,1.6125,0.88135,0.9488,0,0,0,0,0,0,3.09249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73705,0.64236,0.6759,0.41069,1.59031,0.79139,0.94354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41069,0.00412246,0.00412246,0.00412246
226,10845.5,1.62201,0.89086,0.94837,0,0,0,0,0,0,3.07927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73761,0.64253,0.67708,0.41157,1.5885,0.79008,0.94315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41157,0.0040843,0.0040843,0.0040843
227,10891.6,1.61181,0.88643,0.94931,0,0,0,0,0,0,3.07172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7387,0.64178,0.67691,0.4119,1.5871,0.7886,0.94286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4119,0.0040462,0.0040462,0.0040462
228,10935.9,1.61253,0.87864,0.94785,0,0,0,0,0,0,3.07771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74169,0.64146,0.67725,0.41196,1.58539,0.78744,0.94253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41196,0.00400816,0.00400816,0.00400816
229,10980.4,1.59308,0.87127,0.94996,0,0,0,0,0,0,3.07376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74034,0.64288,0.67809,0.41236,1.5838,0.78584,0.94205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41236,0.00397019,0.00397019,0.00397019
230,11026.5,1.61207,0.87343,0.94546,0,0,0,0,0,0,3.07811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7387,0.64478,0.67833,0.41329,1.58245,0.78456,0.94168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41329,0.00393228,0.00393228,0.00393228
231,11073,1.59385,0.87118,0.94583,0,0,0,0,0,0,3.08121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73803,0.64509,0.67822,0.41396,1.58033,0.78323,0.9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41396,0.00389445,0.00389445,0.00389445
232,11119,1.60698,0.87057,0.94508,0,0,0,0,0,0,3.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73883,0.64584,0.67877,0.41406,1.57897,0.7823,0.94072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41406,0.00385668,0.00385668,0.00385668
233,11165.5,1.60183,0.86933,0.9458,0,0,0,0,0,0,3.08747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73777,0.64595,0.6788,0.41474,1.5771,0.78106,0.94019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41474,0.00381899,0.00381899,0.00381899
234,11212.2,1.58878,0.86073,0.94639,0,0,0,0,0,0,3.08753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73959,0.64645,0.67963,0.41544,1.57539,0.77989,0.93967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41544,0.00378137,0.00378137,0.00378137
235,11258.5,1.59247,0.86148,0.94301,0,0,0,0,0,0,3.07577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7452,0.64538,0.68044,0.41645,1.57378,0.77877,0.93918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41645,0.00374383,0.00374383,0.00374383
236,11304.6,1.57563,0.85691,0.94135,0,0,0,0,0,0,3.08591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73964,0.64778,0.68093,0.41684,1.57187,0.77712,0.93874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41684,0.00370637,0.00370637,0.00370637
237,11351.8,1.58681,0.864,0.94357,0,0,0,0,0,0,3.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73799,0.64879,0.68123,0.41739,1.57018,0.7762,0.93825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41739,0.00366899,0.00366899,0.00366899
238,11399.6,1.58136,0.85786,0.94361,0,0,0,0,0,0,3.08586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74256,0.64926,0.68234,0.41823,1.56779,0.77472,0.93774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41823,0.0036317,0.0036317,0.0036317
239,11447.7,1.5855,0.86372,0.94313,0,0,0,0,0,0,3.08024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74014,0.64928,0.68254,0.41894,1.56609,0.77327,0.93726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41894,0.0035945,0.0035945,0.0035945
240,11494.5,1.57518,0.8532,0.94377,0,0,0,0,0,0,3.07679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74134,0.64958,0.68295,0.41957,1.56461,0.77187,0.9368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41957,0.00355739,0.00355739,0.00355739
241,11541.1,1.56993,0.84817,0.94172,0,0,0,0,0,0,3.06043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7444,0.64973,0.68391,0.42008,1.56348,0.77097,0.93635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42008,0.00352037,0.00352037,0.00352037
242,11587.5,1.57109,0.85178,0.94103,0,0,0,0,0,0,3.06194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7419,0.65045,0.68441,0.42065,1.56235,0.76955,0.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42065,0.00348344,0.00348344,0.00348344
243,11633.9,1.56229,0.84538,0.94049,0,0,0,0,0,0,3.06347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74333,0.65031,0.68473,0.42091,1.56108,0.76845,0.93546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42091,0.00344661,0.00344661,0.00344661
244,11680.7,1.56432,0.85006,0.93997,0,0,0,0,0,0,3.07058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74813,0.64965,0.68698,0.42175,1.55966,0.76723,0.9351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42175,0.00340988,0.00340988,0.00340988
245,11729.2,1.5823,0.85656,0.93862,0,0,0,0,0,0,3.0603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74914,0.65069,0.68809,0.42225,1.55822,0.76584,0.93471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42225,0.00337325,0.00337325,0.00337325
246,11775.7,1.56796,0.84593,0.93946,0,0,0,0,0,0,3.06873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7496,0.65036,0.68823,0.42303,1.55689,0.76448,0.93433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42303,0.00333672,0.00333672,0.00333672
247,11823.6,1.5568,0.83857,0.93441,0,0,0,0,0,0,3.06823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74811,0.65191,0.68914,0.42358,1.55542,0.7632,0.93402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42358,0.0033003,0.0033003,0.0033003
248,11870.8,1.5425,0.83069,0.93505,0,0,0,0,0,0,3.06899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74731,0.65364,0.69067,0.42411,1.55438,0.76178,0.93365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42411,0.00326399,0.00326399,0.00326399
249,11917.5,1.54272,0.83383,0.93531,0,0,0,0,0,0,3.06364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74989,0.65318,0.69103,0.42482,1.55298,0.76071,0.9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42482,0.00322778,0.00322778,0.00322778
250,11964,1.54634,0.83441,0.93374,0,0,0,0,0,0,3.05728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7514,0.65325,0.69152,0.42556,1.55129,0.7591,0.93267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42556,0.00319169,0.00319169,0.00319169
251,12009.9,1.54513,0.82638,0.93633,0,0,0,0,0,0,3.06169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75321,0.65324,0.69219,0.42587,1.54923,0.75745,0.93211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42587,0.00315572,0.00315572,0.00315572
252,12056.1,1.56172,0.84267,0.93464,0,0,0,0,0,0,3.06275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75291,0.65396,0.69232,0.42593,1.54809,0.75619,0.93154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42593,0.00311986,0.00311986,0.00311986
