               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 127,            0.043272,           0.0052563,            0.001219,             0.80172,             0.77792,             0.80301,             0.43403,            0.032281,           0.0033566,          0.00059301,           0.0068815,           0.0068815,           0.0068815
                 128,            0.043585,           0.0053643,           0.0012106,             0.80153,             0.77871,             0.80374,             0.43448,            0.032255,           0.0033534,          0.00059031,           0.0068568,           0.0068568,           0.0068568
                 129,            0.043152,           0.0052829,           0.0010665,             0.80068,              0.7793,             0.80388,             0.43521,            0.032237,           0.0033511,          0.00058816,            0.006832,            0.006832,            0.006832
                 130,            0.043642,           0.0053544,              0.0013,             0.80135,             0.77945,             0.80412,             0.43521,            0.032221,           0.0033495,          0.00058476,           0.0068073,           0.0068073,           0.0068073
                 131,            0.043076,           0.0052477,           0.0011802,             0.80206,             0.77983,              0.8042,             0.43547,             0.03221,           0.0033483,          0.00058211,           0.0067825,           0.0067825,           0.0067825
                 132,            0.043181,            0.005315,           0.0012334,             0.80291,             0.77887,              0.8042,             0.43547,            0.032193,           0.0033445,          0.00057948,           0.0067577,           0.0067577,           0.0067577
                 133,            0.043106,           0.0052757,           0.0011779,             0.80303,             0.77865,             0.80385,              0.4357,            0.032175,           0.0033397,          0.00057587,            0.006733,            0.006733,            0.006733
                 134,            0.043615,           0.0053428,           0.0013909,             0.80398,              0.7793,             0.80456,             0.43582,            0.032161,           0.0033374,           0.0005733,           0.0067082,           0.0067082,           0.0067082
                 135,            0.043272,           0.0052556,           0.0011422,             0.80673,             0.77815,             0.80452,             0.43602,            0.032143,           0.0033345,          0.00057141,           0.0066835,           0.0066835,           0.0066835
                 136,            0.043007,           0.0052718,           0.0012723,             0.80637,             0.77872,             0.80522,             0.43686,            0.032126,           0.0033318,          0.00057012,           0.0066587,           0.0066587,           0.0066587
                 137,            0.042901,           0.0052906,           0.0010868,             0.80707,             0.77856,             0.80543,             0.43715,            0.032109,           0.0033288,          0.00056912,            0.006634,            0.006634,            0.006634
                 138,            0.043166,           0.0052867,           0.0013448,             0.80793,             0.77906,             0.80638,             0.43749,             0.03209,           0.0033254,          0.00056756,           0.0066092,           0.0066092,           0.0066092
                 139,            0.043126,           0.0052204,           0.0011752,             0.80779,             0.77961,              0.8063,             0.43808,            0.032078,           0.0033218,          0.00056572,           0.0065845,           0.0065845,           0.0065845
                 140,            0.043324,           0.0051831,           0.0011428,             0.80772,             0.77922,             0.80637,             0.43838,            0.032062,           0.0033198,          0.00056265,           0.0065598,           0.0065598,           0.0065598
                 141,            0.043623,           0.0052906,           0.0012258,             0.80899,             0.77961,             0.80733,             0.43896,            0.032044,           0.0033167,          0.00056072,            0.006535,            0.006535,            0.006535
                 142,            0.042727,            0.005231,           0.0010726,             0.81109,             0.77845,             0.80742,             0.43948,            0.032023,           0.0033136,          0.00055892,           0.0065102,           0.0065102,           0.0065102
                 143,            0.042821,           0.0051698,           0.0010704,             0.80901,             0.78085,             0.80778,             0.43967,            0.032003,           0.0033112,          0.00055698,           0.0064855,           0.0064855,           0.0064855
                 144,            0.043059,           0.0052782,           0.0012536,             0.80938,             0.78114,             0.80798,             0.44006,            0.031984,           0.0033082,          0.00055589,           0.0064608,           0.0064608,           0.0064608
                 145,            0.042728,           0.0052609,           0.0011395,             0.80909,             0.78051,             0.80801,             0.44076,            0.031967,           0.0033053,          0.00055414,            0.006436,            0.006436,            0.006436
                 146,            0.042769,           0.0052003,           0.0012238,             0.80989,             0.78108,              0.8095,             0.44137,            0.031944,           0.0033024,          0.00055191,           0.0064112,           0.0064112,           0.0064112
                 147,            0.042654,           0.0052181,           0.0012394,             0.80835,             0.78289,             0.81026,             0.44173,            0.031923,           0.0033001,          0.00055054,           0.0063865,           0.0063865,           0.0063865
                 148,            0.042331,           0.0052198,           0.0012812,             0.80921,             0.78199,              0.8099,              0.4421,            0.031899,           0.0032977,          0.00054912,           0.0063618,           0.0063618,           0.0063618
                 149,             0.04302,           0.0052025,           0.0012287,             0.81018,             0.78226,             0.81033,             0.44261,            0.031885,           0.0032953,          0.00054771,            0.006337,            0.006337,            0.006337
