path,name,phase,model,seed,epochs,batch,alpha_kd,alpha_s_rec,alpha_sep,lambda_sep,lambda_residual_aux,residual_aux_mode,lambda_teacher_private_aux,teacher_private_aux_mode,lambda_reach,lambda_match_inner,lambda_rank_inner,ladd_b_det_only,ladd_a2_det_only,ladd_b_a2_core,cats
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_capacity_kd_alpha05_b400_datafix_20260610_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_capacity_kd_alpha05_b400_datafix_20260610_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_b_e400_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_b_e400_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr1e4_short15_b1_b_e1_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr1e4_short15_b1_b_e1_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_a2_e50_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_a2_e50_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p25_b400_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p25_b400_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_retry1_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_retry1_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a2_e15_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a2_e15_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,15,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s0_gpu12/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s0_gpu12,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p25_b400_b_e400_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p25_b400_b_e400_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_a2_e13_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_a2_e13_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,13,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p5_b400_a2_e50_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p5_b400_a2_e50_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_b_e400_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_b_e400_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_b_e120_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_b_e120_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,120,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_b_e1_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_b_e1_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a2_e50_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a2_e50_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr1e4_short15_b1_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr1e4_short15_b1_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_a2_e13_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_a2_e13_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,13,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_b_e1_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_b_e1_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_b_e1_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_b_e1_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a2_e50_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a2_e50_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_a2_e15_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_a2_e15_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,15,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_b_e1_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_b_e1_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_public/runs_public/ogsod/hbb/ladd_mosaic_a2last_20260615/ladd_hbb_ogsod11n_mosaic_a1best_skipa2_cap2_s42_b_e800_b64_s42_gpu1/args.yaml,ladd_hbb_ogsod11n_mosaic_a1best_skipa2_cap2_s42_b_e800_b64_s42_gpu1,,/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogso,42,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_public/runs_public/ogsod/hbb/ladd_mosaic_a2last_20260615/ladd_hbb_ogsod11n_mosaic_a2last_cap2_s0_b_e800_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_mosaic_a2last_cap2_s0_b_e800_b64_s0_gpu1,,/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogso,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_public/runs_public/ogsod/hbb/ladd_mosaic_a2last_20260615/ladd_hbb_ogsod11n_mosaic_a2last_cap2_s123_b_e800_b64_s123_gpu3/args.yaml,ladd_hbb_ogsod11n_mosaic_a2last_cap2_s123_b_e800_b64_s123_gpu3,,/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogso,123,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_public/runs_public/ogsod/hbb/baseline_controls/mosaic_baselines_20260615/sar_yolo11s_hbb_mosaicE800_closeAt100_s0_gpu1_20260615/args.yaml,sar_yolo11s_hbb_mosaicE800_closeAt100_s0_gpu1_20260615,,yolo11s.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_public/runs_public/ogsod/hbb/baseline_controls/mosaic_baselines_20260615/rgb_yolo11s_hbb_mosaicE800_closeAt100_s0_gpu1_20260615/args.yaml,rgb_yolo11s_hbb_mosaicE800_closeAt100_s0_gpu1_20260615,,yolo11s.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd800r2_cap2_s0_b_e800_b64_s0_gpu4/args.yaml,ladd_hbb_ogsod11n_ladd800r2_cap2_s0_b_e800_b64_s0_gpu4,,/mnt/dataY/ydf/projects/LADD_og/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd800r2_cap2_s123_b_e800_b64_s123_gpu5/args.yaml,ladd_hbb_ogsod11n_ladd800r2_cap2_s123_b_e800_b64_s123_gpu5,,/mnt/dataY/ydf/projects/LADD_og/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd,123,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd800r2_cap2_s42_b_e800_b64_s42_gpu3/args.yaml,ladd_hbb_ogsod11n_ladd800r2_cap2_s42_b_e800_b64_s42_gpu3,,/mnt/dataY/ydf/projects/LADD_og/runs_public/ogsod/hbb/ladd_converged_20260524/ladd_hbb_ogsod11n_ladd,42,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/baseline_controls/cos_closeAt100_E800_20260524/sar_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu4/args.yaml,sar_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu4,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic_protocol_compare_20260615/raw/mnt/dataY/ydf/projects/LADD_og/legacy_results_archive/pre_formal_nomosaic_20260528/runs_public/ogsod/hbb/baseline_controls/cos_closeAt100_E800_20260524/rgb_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu5/args.yaml,rgb_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu5,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic90_20260528_artifacts/baseline_cos_closeAt100/sar_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu4/args.yaml,sar_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu4,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
docs/experiments/ladd_mosaic90_20260528_artifacts/baseline_cos_closeAt100/rgb_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu5/args.yaml,rgb_yolo11n_hbb_800ep_cos_closeAt100_pat80_s0_gpu5,,yolo11n.pt,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
