epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
95,15935.2,1.4856,0.75491,0.9451,0.86589,0.86198,0.88084,0.52145,1.40097,0.63606,0.91761,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
96,16095.6,1.47959,0.74905,0.93966,0.86638,0.86164,0.88128,0.5227,1.39935,0.63524,0.91722,0.0289785,0.00965951,0.0289785,0.00965951,0.0289785,0.00965951,0.0289785,0.00965951
97,16259.3,1.48926,0.75757,0.95211,0.86636,0.86156,0.88165,0.52316,1.39693,0.63458,0.91652,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
98,16418.1,1.48451,0.75503,0.94369,0.86762,0.86303,0.88273,0.52397,1.395,0.63406,0.91604,0.0289356,0.0096452,0.0289356,0.0096452,0.0289356,0.0096452,0.0289356,0.0096452
99,16576.4,1.47181,0.74541,0.93812,0.86871,0.86393,0.88313,0.52452,1.39389,0.63304,0.91564,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
100,16731.3,1.46936,0.74585,0.94347,0.86799,0.86366,0.88318,0.52523,1.39235,0.63213,0.9152,0.0288918,0.00963061,0.0288918,0.00963061,0.0288918,0.00963061,0.0288918,0.00963061
101,16892.7,1.49021,0.7381,0.95076,0.86827,0.86482,0.88383,0.52646,1.38996,0.63101,0.91473,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
102,17050.2,1.46891,0.72578,0.94968,0.86934,0.86554,0.88532,0.52792,1.38662,0.62903,0.91402,0.0288472,0.00961573,0.0288472,0.00961573,0.0288472,0.00961573,0.0288472,0.00961573
103,17206.7,1.458,0.7182,0.93976,0.87032,0.86548,0.88433,0.5286,1.3841,0.62791,0.91343,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
104,17368.4,1.45966,0.72006,0.9384,0.8709,0.86458,0.88454,0.52994,1.3815,0.6263,0.91284,0.0288017,0.00960057,0.0288017,0.00960057,0.0288017,0.00960057,0.0288017,0.00960057
105,17527.8,1.45173,0.71089,0.93921,0.86994,0.86632,0.8845,0.53058,1.37935,0.62514,0.9125,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
106,17684.1,1.44535,0.70939,0.93363,0.87111,0.86663,0.88504,0.53222,1.37658,0.62389,0.91183,0.0287554,0.00958513,0.0287554,0.00958513,0.0287554,0.00958513,0.0287554,0.00958513
107,17843.3,1.4414,0.70353,0.93064,0.87164,0.86691,0.88553,0.53304,1.3741,0.62291,0.91131,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
108,18001.8,1.44592,0.71103,0.93392,0.87157,0.86804,0.88686,0.53357,1.3717,0.62169,0.91081,0.0287082,0.00956941,0.0287082,0.00956941,0.0287082,0.00956941,0.0287082,0.00956941
109,18162,1.44239,0.7073,0.93423,0.8726,0.86806,0.88682,0.53459,1.3695,0.62058,0.91031,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
110,18319.5,1.43235,0.69644,0.93366,0.87384,0.86865,0.88796,0.53523,1.36756,0.62001,0.90996,0.0286602,0.00955341,0.0286602,0.00955341,0.0286602,0.00955341,0.0286602,0.00955341
111,18479.3,1.41952,0.69583,0.9297,0.87448,0.86912,0.88882,0.53638,1.36544,0.61905,0.90954,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
112,18639.1,1.42017,0.69151,0.92669,0.8733,0.87005,0.88944,0.53711,1.36308,0.61788,0.90912,0.0286114,0.00953714,0.0286114,0.00953714,0.0286114,0.00953714,0.0286114,0.00953714
113,18826.7,1.42215,0.69196,0.9285,0.87359,0.86985,0.88928,0.53767,1.3614,0.61698,0.90887,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
114,18992.6,1.42333,0.69559,0.92969,0.8745,0.86972,0.88944,0.53864,1.35953,0.61594,0.90861,0.0285617,0.00952058,0.0285617,0.00952058,0.0285617,0.00952058,0.0285617,0.00952058
115,19139.1,1.41161,0.68373,0.92609,0.87614,0.86964,0.88996,0.53935,1.35762,0.61537,0.90824,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
116,19284.4,1.41102,0.68134,0.92372,0.87638,0.87036,0.89022,0.54044,1.35554,0.61436,0.90785,0.0285113,0.00950375,0.0285113,0.00950375,0.0285113,0.00950375,0.0285113,0.00950375
117,19434.5,1.40921,0.68422,0.92127,0.87653,0.8709,0.89087,0.5411,1.3538,0.61338,0.90748,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
118,19581.3,1.40987,0.68497,0.92868,0.87734,0.87136,0.89112,0.54191,1.35155,0.61236,0.90729,0.02846,0.00948665,0.02846,0.00948665,0.02846,0.00948665,0.02846,0.00948665
119,19727.6,1.40788,0.68298,0.92433,0.87985,0.872,0.89216,0.54272,1.34974,0.61124,0.90691,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
120,19870.8,1.40397,0.67787,0.92528,0.87961,0.87306,0.89323,0.54369,1.34789,0.6104,0.90657,0.0284078,0.00946927,0.0284078,0.00946927,0.0284078,0.00946927,0.0284078,0.00946927
121,20020.3,1.40246,0.68335,0.92477,0.88059,0.8735,0.89369,0.54402,1.34644,0.6098,0.90614,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
122,20167.1,1.39166,0.67552,0.91966,0.88183,0.87327,0.89371,0.54442,1.34464,0.60908,0.90569,0.0283549,0.00945162,0.0283549,0.00945162,0.0283549,0.00945162,0.0283549,0.00945162
123,20313.1,1.39618,0.67203,0.92162,0.88249,0.87436,0.89458,0.54517,1.3427,0.60808,0.90521,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
124,20462.1,1.3862,0.66673,0.91702,0.88202,0.87541,0.89452,0.54537,1.34116,0.60722,0.90493,0.0283011,0.0094337,0.0283011,0.0094337,0.0283011,0.0094337,0.0283011,0.0094337
125,20614.2,1.38974,0.67094,0.9203,0.88228,0.87572,0.89476,0.54652,1.33957,0.60654,0.90454,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
126,20762.5,1.3938,0.66768,0.91902,0.88167,0.87595,0.8948,0.54676,1.33816,0.60573,0.90426,0.0282465,0.00941551,0.0282465,0.00941551,0.0282465,0.00941551,0.0282465,0.00941551
