epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
110,20333.5,2.11925,1.43458,1.10781,2.15733,1.65269,1.27957,0.59499,0.574597,0.489672,0.505504,0.280466,nan,nan,nan,nan,nan,nan,nan,0.00730225,0.00730225,0.00730225
111,20497.1,2.12493,1.44704,1.11102,2.16364,1.65655,1.2874,0.60183,0.573728,0.489935,0.505889,0.28052,nan,nan,nan,nan,nan,nan,nan,0.0072775,0.0072775,0.0072775
112,20659.4,2.1212,1.43892,1.10919,2.18183,1.67223,1.29569,0.58503,0.574506,0.489995,0.506828,0.28127,nan,nan,nan,nan,nan,nan,nan,0.00725275,0.00725275,0.00725275
113,20822.5,2.13439,1.43806,1.1047,2.19603,1.67967,1.29544,0.58197,0.572239,0.493047,0.507457,0.281734,nan,nan,nan,nan,nan,nan,nan,0.007228,0.007228,0.007228
114,20989.4,2.1112,1.42098,1.10535,2.1893,1.6809,1.30604,0.58056,0.570591,0.493725,0.507727,0.282318,nan,nan,nan,nan,nan,nan,nan,0.00720325,0.00720325,0.00720325
115,21154.9,2.10216,1.41973,1.10799,2.18016,1.67658,1.31521,0.57824,0.568713,0.495905,0.508876,0.282787,nan,nan,nan,nan,nan,nan,nan,0.0071785,0.0071785,0.0071785
116,21323,2.11256,1.42867,1.10821,2.20919,1.71453,1.33,0.58669,0.570032,0.495401,0.509418,0.283468,nan,nan,nan,nan,nan,nan,nan,0.00715375,0.00715375,0.00715375
117,21485.3,2.10537,1.42971,1.11052,2.21143,1.72998,1.33407,0.58523,0.570844,0.496016,0.509684,0.284075,nan,nan,nan,nan,nan,nan,nan,0.007129,0.007129,0.007129
118,21650.6,2.11096,1.41973,1.10548,2.22746,1.71651,1.33042,0.58096,0.569918,0.496225,0.510055,0.284537,nan,nan,nan,nan,nan,nan,nan,0.00710425,0.00710425,0.00710425
119,21815.4,2.08249,1.40885,1.10475,2.21314,1.73915,1.34998,0.57167,0.569835,0.497366,0.510799,0.285324,nan,nan,nan,nan,nan,nan,nan,0.0070795,0.0070795,0.0070795
120,21978.2,2.1082,1.41616,1.10089,2.23976,1.73982,1.3454,0.56519,0.571276,0.496903,0.511438,0.28594,nan,nan,nan,nan,nan,nan,nan,0.00705475,0.00705475,0.00705475
121,22153.1,2.09799,1.41472,1.10663,2.24275,1.7546,1.35747,0.58137,0.572847,0.496989,0.512045,0.286672,nan,nan,nan,nan,nan,nan,nan,0.00703,0.00703,0.00703
122,22316.4,2.10501,1.41633,1.10583,2.26017,1.76979,1.36756,0.57168,0.572381,0.497786,0.512559,0.287027,nan,nan,nan,nan,nan,nan,nan,0.00700525,0.00700525,0.00700525
123,22479,2.10347,1.41497,1.10608,2.27031,1.79209,1.37872,0.56891,0.572689,0.499342,0.513169,0.287552,nan,nan,nan,nan,nan,nan,nan,0.0069805,0.0069805,0.0069805
124,22642.3,2.0847,1.40188,1.10243,2.28028,1.80346,1.39533,0.60567,0.570628,0.499465,0.513614,0.288157,nan,nan,nan,nan,nan,nan,nan,0.00695575,0.00695575,0.00695575
125,22808.4,2.11576,1.41723,1.10323,2.30858,1.82138,1.3917,0.58154,0.569227,0.499322,0.51412,0.288408,nan,nan,nan,nan,nan,nan,nan,0.006931,0.006931,0.006931
126,22974,2.10545,1.42425,1.10657,2.31153,1.84617,1.40993,0.58425,0.571125,0.499381,0.514634,0.288949,nan,nan,nan,nan,nan,nan,nan,0.00690625,0.00690625,0.00690625
127,23137.4,2.0839,1.40328,1.10385,2.31754,1.84526,1.42397,0.61233,0.571746,0.498848,0.514791,0.289044,nan,nan,nan,nan,nan,nan,nan,0.0068815,0.0068815,0.0068815
128,23300.5,2.07851,1.39852,1.10366,2.32845,1.85284,1.42702,0.59853,0.571653,0.50011,0.514692,0.289831,nan,nan,nan,nan,nan,nan,nan,0.00685675,0.00685675,0.00685675
129,23465,2.08348,1.4027,1.10802,2.33662,1.8656,1.44358,0.6129,0.574195,0.499919,0.515453,0.290222,nan,nan,nan,nan,nan,nan,nan,0.006832,0.006832,0.006832
