epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
99,11242.2,1.89404,1.17722,1.04183,2.01834,1.3483,1.26921,1.1836,0.672779,0.590829,0.608491,0.353433,nan,nan,nan,nan,nan,nan,nan,0.0075745,0.0075745,0.0075745
100,11354.2,1.89556,1.1848,1.04773,2.02097,1.35149,1.27912,1.16706,0.675048,0.591168,0.6091,0.354027,nan,nan,nan,nan,nan,nan,nan,0.00754975,0.00754975,0.00754975
101,11467.3,1.90123,1.18646,1.04778,2.02995,1.3607,1.2896,1.15776,0.675369,0.592017,0.609758,0.354736,nan,nan,nan,nan,nan,nan,nan,0.007525,0.007525,0.007525
102,11581.7,1.90584,1.18048,1.04268,2.04525,1.37614,1.28761,1.15799,0.674271,0.592706,0.611065,0.355882,nan,nan,nan,nan,nan,nan,nan,0.00750025,0.00750025,0.00750025
103,11695.1,1.87785,1.15948,1.03904,2.04382,1.37853,1.30712,1.15165,0.674982,0.592326,0.611649,0.356523,nan,nan,nan,nan,nan,nan,nan,0.0074755,0.0074755,0.0074755
104,11808.4,1.88515,1.16075,1.0355,2.07325,1.39665,1.31057,1.14786,0.675979,0.592792,0.612109,0.35736,nan,nan,nan,nan,nan,nan,nan,0.00745075,0.00745075,0.00745075
105,11921.5,1.87345,1.16402,1.03885,2.06761,1.41071,1.31959,1.17245,0.676275,0.593517,0.612638,0.357855,nan,nan,nan,nan,nan,nan,nan,0.007426,0.007426,0.007426
106,12035.2,1.90689,1.18002,1.03824,2.09873,1.41802,1.31658,1.16361,0.676333,0.59364,0.613216,0.358664,nan,nan,nan,nan,nan,nan,nan,0.00740125,0.00740125,0.00740125
107,12148.9,1.87387,1.15915,1.04101,2.08666,1.43455,1.34492,1.14532,0.679263,0.592587,0.613428,0.359477,nan,nan,nan,nan,nan,nan,nan,0.0073765,0.0073765,0.0073765
108,12260.7,1.85308,1.14882,1.03931,2.08612,1.44549,1.35646,1.16693,0.678143,0.594038,0.613464,0.359933,nan,nan,nan,nan,nan,nan,nan,0.00735175,0.00735175,0.00735175
109,12373.8,1.87511,1.16363,1.03924,2.11605,1.45412,1.36463,1.17099,0.678381,0.595844,0.613924,0.360637,nan,nan,nan,nan,nan,nan,nan,0.007327,0.007327,0.007327
110,12485.9,1.8699,1.16338,1.04131,2.12593,1.46857,1.37718,1.17573,0.681978,0.593942,0.614315,0.361125,nan,nan,nan,nan,nan,nan,nan,0.00730225,0.00730225,0.00730225
111,12598.8,1.85377,1.14358,1.03138,2.13908,1.48826,1.38221,1.1863,0.683664,0.594278,0.614729,0.361728,nan,nan,nan,nan,nan,nan,nan,0.0072775,0.0072775,0.0072775
112,12710.3,1.8754,1.14973,1.03437,2.16002,1.48985,1.38802,1.16926,0.68382,0.594834,0.615121,0.362324,nan,nan,nan,nan,nan,nan,nan,0.00725275,0.00725275,0.00725275
113,12823.6,1.85808,1.14389,1.03385,2.16269,1.50878,1.40542,1.19968,0.686321,0.592338,0.615737,0.362935,nan,nan,nan,nan,nan,nan,nan,0.007228,0.007228,0.007228
114,12937.1,1.86015,1.15004,1.03798,2.16899,1.51664,1.40974,1.12857,0.682829,0.594512,0.616229,0.363597,nan,nan,nan,nan,nan,nan,nan,0.00720325,0.00720325,0.00720325
