               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.055342,           0.0061915,           0.0018704,              0.6604,             0.53475,             0.54042,             0.27654,            0.044465,           0.0039757,          0.00078066,           0.0074013,           0.0074013,           0.0074013
                 107,            0.054875,            0.006196,            0.002038,             0.66273,             0.53483,             0.54161,             0.27697,            0.044428,            0.003972,          0.00077955,           0.0073765,           0.0073765,           0.0073765
                 108,            0.054875,           0.0061091,           0.0019337,             0.66183,             0.53634,             0.54192,             0.27747,            0.044396,           0.0039697,          0.00077776,           0.0073517,           0.0073517,           0.0073517
                 109,            0.054709,           0.0061385,           0.0017773,             0.66701,             0.53709,             0.54403,             0.27861,            0.044353,            0.003966,          0.00077449,            0.007327,            0.007327,            0.007327
                 110,             0.05531,           0.0060751,            0.001825,             0.66503,             0.53899,             0.54463,              0.2793,            0.044313,           0.0039631,          0.00077396,           0.0073023,           0.0073023,           0.0073023
                 111,             0.05485,           0.0061591,           0.0020542,             0.66358,             0.54096,             0.54557,             0.27949,            0.044274,           0.0039606,           0.0007722,           0.0072775,           0.0072775,           0.0072775
                 112,            0.054756,           0.0061028,           0.0020073,             0.66254,             0.54089,             0.54559,             0.28023,            0.044236,           0.0039565,          0.00077028,           0.0072527,           0.0072527,           0.0072527
                 113,             0.05513,           0.0062551,           0.0019524,             0.66229,             0.54138,             0.54579,             0.28057,            0.044187,           0.0039537,          0.00076927,            0.007228,            0.007228,            0.007228
                 114,            0.054064,            0.006095,           0.0019335,             0.66186,             0.54314,              0.5465,             0.28094,            0.044145,             0.00395,          0.00076798,           0.0072033,           0.0072033,           0.0072033
                 115,             0.05443,           0.0061029,           0.0019009,             0.66522,             0.54376,             0.54726,             0.28187,            0.044101,           0.0039475,          0.00076725,           0.0071785,           0.0071785,           0.0071785
                 116,            0.054123,           0.0059608,           0.0018568,             0.66459,             0.54446,             0.54795,             0.28224,            0.044049,           0.0039441,          0.00076566,           0.0071538,           0.0071538,           0.0071538
                 117,            0.054492,           0.0060625,           0.0020416,             0.66714,             0.54397,             0.54878,             0.28245,               0.044,           0.0039416,           0.0007628,            0.007129,            0.007129,            0.007129
                 118,            0.054567,           0.0060791,           0.0019325,             0.66635,             0.54355,             0.54919,             0.28324,            0.043948,            0.003939,          0.00076062,           0.0071042,           0.0071042,           0.0071042
                 119,            0.054873,            0.006079,           0.0019333,              0.6653,             0.54504,             0.55037,             0.28368,            0.043896,           0.0039366,          0.00075836,           0.0070795,           0.0070795,           0.0070795
                 120,            0.054122,           0.0062048,           0.0018219,             0.66781,             0.54475,             0.55095,              0.2846,            0.043845,           0.0039343,          0.00075688,           0.0070547,           0.0070547,           0.0070547
                 121,            0.053505,           0.0060082,            0.001698,             0.66837,             0.54516,             0.55069,             0.28505,            0.043792,           0.0039313,          0.00075427,             0.00703,             0.00703,             0.00703
                 122,            0.054254,           0.0061071,           0.0018883,             0.67257,             0.54478,             0.55108,             0.28598,            0.043741,           0.0039288,           0.0007516,           0.0070053,           0.0070053,           0.0070053
                 123,            0.054238,            0.006081,           0.0019322,             0.67422,             0.54598,             0.55162,             0.28624,            0.043689,           0.0039267,          0.00074942,           0.0069805,           0.0069805,           0.0069805
                 124,            0.054018,           0.0060665,           0.0018623,             0.67414,              0.5466,             0.55188,             0.28707,            0.043641,           0.0039239,          0.00074671,           0.0069558,           0.0069558,           0.0069558
                 125,            0.053641,           0.0061341,           0.0018599,             0.67646,             0.54791,             0.55389,             0.28763,            0.043596,           0.0039214,          0.00074401,            0.006931,            0.006931,            0.006931
                 126,            0.053914,           0.0060778,           0.0020952,               0.676,             0.54904,             0.55463,             0.28803,            0.043548,            0.003919,          0.00074155,           0.0069063,           0.0069063,           0.0069063
                 127,             0.05382,           0.0060075,            0.001829,             0.67697,             0.54957,             0.55632,              0.2888,            0.043497,            0.003917,          0.00073852,           0.0068815,           0.0068815,           0.0068815
                 128,            0.053692,           0.0061397,           0.0017997,             0.67562,             0.54919,             0.55675,              0.2892,            0.043445,           0.0039143,          0.00073645,           0.0068568,           0.0068568,           0.0068568
                 129,            0.053243,           0.0060068,           0.0017274,             0.67533,             0.55031,             0.55812,             0.28995,            0.043397,           0.0039116,          0.00073452,            0.006832,            0.006832,            0.006832
                 130,            0.053685,           0.0060902,           0.0018573,             0.67633,             0.55148,             0.55986,             0.29063,            0.043351,           0.0039082,          0.00073111,           0.0068073,           0.0068073,           0.0068073
                 131,            0.053275,           0.0060091,           0.0017213,             0.67941,             0.55087,             0.56017,             0.29174,            0.043303,           0.0039047,           0.0007269,           0.0067825,           0.0067825,           0.0067825
                 132,            0.053655,           0.0060778,           0.0019211,             0.68214,             0.55068,              0.5608,             0.29263,             0.04326,           0.0039014,          0.00072378,           0.0067577,           0.0067577,           0.0067577
                 133,            0.053013,           0.0059951,           0.0017065,             0.67992,             0.55227,             0.56132,             0.29333,            0.043215,           0.0038979,          0.00072049,            0.006733,            0.006733,            0.006733
                 134,            0.053229,           0.0060478,           0.0018442,             0.67933,             0.55193,             0.56163,             0.29345,            0.043165,           0.0038947,          0.00071704,           0.0067082,           0.0067082,           0.0067082
                 135,            0.053392,           0.0059755,           0.0018378,             0.67708,             0.55216,             0.56165,             0.29481,            0.043111,           0.0038914,          0.00071241,           0.0066835,           0.0066835,           0.0066835
                 136,            0.053044,           0.0060542,           0.0017974,             0.67925,             0.55199,             0.56288,             0.29531,            0.043064,            0.003888,          0.00070852,           0.0066587,           0.0066587,           0.0066587
                 137,            0.053012,           0.0060539,           0.0017487,             0.67732,             0.55269,             0.56368,             0.29566,            0.043011,           0.0038849,          0.00070501,            0.006634,            0.006634,            0.006634
                 138,            0.053059,            0.006027,           0.0018716,             0.67987,             0.55285,             0.56438,             0.29645,            0.042957,           0.0038813,          0.00070084,           0.0066092,           0.0066092,           0.0066092
                 139,            0.052808,           0.0059532,           0.0017315,             0.68139,             0.55312,              0.5648,             0.29676,             0.04291,           0.0038787,          0.00069664,           0.0065845,           0.0065845,           0.0065845
                 140,            0.053208,           0.0059133,           0.0017209,             0.68076,             0.55347,             0.56566,             0.29743,            0.042854,           0.0038744,          0.00069051,           0.0065598,           0.0065598,           0.0065598
                 141,            0.053654,           0.0060126,           0.0017471,             0.68245,             0.55432,             0.56627,             0.29801,            0.042804,           0.0038714,          0.00068458,            0.006535,            0.006535,            0.006535
                 142,            0.052719,           0.0059827,           0.0016718,             0.68646,             0.55463,             0.56736,             0.29852,            0.042749,           0.0038672,          0.00068033,           0.0065102,           0.0065102,           0.0065102
                 143,            0.052221,           0.0058819,           0.0017135,             0.68677,             0.55532,             0.56748,             0.29914,            0.042692,           0.0038626,          0.00067699,           0.0064855,           0.0064855,           0.0064855
                 144,             0.05254,           0.0060021,           0.0017903,             0.68624,             0.55629,             0.56776,             0.30001,            0.042637,           0.0038582,          0.00067479,           0.0064608,           0.0064608,           0.0064608
                 145,            0.052907,           0.0060068,           0.0018046,              0.6886,             0.55663,             0.56932,             0.30055,            0.042584,           0.0038529,          0.00066917,            0.006436,            0.006436,            0.006436
                 146,            0.052621,           0.0059273,           0.0017678,             0.69076,             0.55741,             0.57083,              0.3016,            0.042537,           0.0038491,           0.0006631,           0.0064112,           0.0064112,           0.0064112
                 147,            0.052425,           0.0059266,           0.0018061,             0.69059,             0.55618,             0.56991,             0.30217,            0.042487,           0.0038461,          0.00066106,           0.0063865,           0.0063865,           0.0063865
                 148,            0.052246,            0.005978,            0.001761,              0.6912,             0.55555,             0.57039,             0.30259,            0.042439,           0.0038431,          0.00065758,           0.0063618,           0.0063618,           0.0063618
                 149,            0.052637,             0.00596,            0.001875,             0.69277,             0.55613,             0.57105,             0.30318,            0.042383,           0.0038393,          0.00065298,            0.006337,            0.006337,            0.006337
                 150,            0.052257,           0.0059262,           0.0017962,             0.69254,             0.55634,             0.57139,             0.30389,            0.042333,           0.0038346,          0.00064838,           0.0063122,           0.0063122,           0.0063122
